##################################################
Knowledge Graph : /home/piod7321/DIGITAL_TWIN/gengraphllm/results/synthetics_graphs/2025-09-16/vertex_ai/gemini-2.5-flash/merged/merged_graph_4.ttl
Number of Nodes : 397
Number of edges : 747
cumulative number of nodes : 397
degree_histogram : [0, 128, 68, 63, 42, 24, 14, 9, 8, 6, 8, 7, 4, 5, 2, 2, 1, 1, 0, 0, 0, 0, 1, 2, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]
number of self loop : 0
####  KPIs ####
DiGraph density : 0.004751545683535608
Average degree connectivity : {4: 4.767857142857143, 9: 3.462962962962963, 6: 4.392857142857143, 1: 0.2734375, 5: 2.8916666666666666, 2: 0.6764705882352942, 14: 5.178571428571429, 3: 2.4232804232804233, 10: 2.4625, 11: 4.116883116883117, 22: 2.227272727272727, 7: 3.3492063492063493, 12: 3.7916666666666665, 8: 4.609375, 15: 3.066666666666667, 35: 5.4, 23: 3.0217391304347827, 16: 3.4375, 13: 4.2, 24: 2.875, 17: 7.647058823529412}
#### Subject, Object, predicate ####
OrangeCorp_extra_node_2,Email,{'label': 'agentPreferredContactMethod', 'color': 'white'}
TroubleTicket_20240423_001,AppSupportTeam_extra_node_5,{'label': 'troubleTicketRelatedParty', 'color': 'white'}
TroubleTicket_20240423_001,InProgressStatus,{'label': 'troubleTicketStatusCurrent', 'color': 'white'}
TroubleTicket_20240423_001,AppSupportTeam,{'label': 'troubleTicketRelatedParty', 'color': 'white'}
TroubleTicket_20240423_001,WebServer01_extra_node_5,{'label': 'troubleTicketRelatedResource', 'color': 'white'}
TroubleTicket_20240423_001,Event_InterfaceDown_extra_node_6,{'label': 'troubleTicketTrigger', 'color': 'white'}
TroubleTicket_20240423_001,CustomerPortalApp_extra_node_5,{'label': 'troubleTicketRelatedService', 'color': 'white'}
TroubleTicket_20240423_001,CustomerPortalApp,{'label': 'troubleTicketRelatedService', 'color': 'white'}
TroubleTicket_20240423_001,P1Priority,{'label': 'troubleTicketPriority', 'color': 'white'}
TroubleTicket_20240423_001,CustomerOrigin,{'label': 'troubleTicketOrigin', 'color': 'white'}
TroubleTicket_20240423_001,CustomerPortalApp_extra_node_6,{'label': 'troubleTicketRelatedService', 'color': 'white'}
TroubleTicket_20240423_001,FailureType,{'label': 'troubleTicketType', 'color': 'white'}
TroubleTicket_20240423_001,FailureType_extra_node_5,{'label': 'troubleTicketType', 'color': 'white'}
Event_InterfaceDown_extra_node_5,MajorSeverity_extra_node_5,{'label': 'alarmSeverity', 'color': 'white'}
Event_InterfaceDown_extra_node_5,NMSApplication,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
Event_InterfaceDown_extra_node_5,RouterCore01_extra_node_5,{'label': 'logOriginatingManagedObject', 'color': 'white'}
OrangeCorp_extra_node_6,EmailContactMethod,{'label': 'agentPreferredContactMethod', 'color': 'white'}
WebServer01,AppSupportTeam,{'label': 'resourceManagedBy', 'color': 'white'}
WebServer01,CustomerPortalApp_extra_node_6,{'label': 'resourceForApplication', 'color': 'white'}
WebServer01,OperationalState,{'label': 'resourceUsageState', 'color': 'white'}
WebServer01,HPProLiantDL380_extra_node_6,{'label': 'resourceProductModel', 'color': 'white'}
WebServer01,OperationalState_extra_node_6,{'label': 'resourceUsageState', 'color': 'white'}
WebServer01,OperationalState_extra_node_8,{'label': 'resourceUsageState', 'color': 'white'}
WebServer01,OperationalState_extra_node_7,{'label': 'resourceUsageState', 'color': 'white'}
WebServer01,AppSupportTeam_extra_node_6,{'label': 'resourceManagedBy', 'color': 'white'}
WebServer01,CustomerPortalApp,{'label': 'resourceForApplication', 'color': 'white'}
WebServer01,DataCenterA_Rack1_U10,{'label': 'locatedAtLocus', 'color': 'white'}
WebServer01,HPProLiantDL380,{'label': 'resourceProductModel', 'color': 'white'}
WebServer01,WebServer01_MgmtIP,{'label': 'resourceManagementIPAddress', 'color': 'white'}
WebServer01,ServerType,{'label': 'resourceType', 'color': 'white'}
AppSupportTeam,OrangeCorp_extra_node_8,{'label': 'org#unitOf', 'color': 'white'}
AppSupportTeam,OrangeCorp_extra_node_7,{'label': 'org#unitOf', 'color': 'white'}
AppSupportTeam,WebAppServer01,{'label': 'agentManagesResource', 'color': 'white'}
AppSupportTeam,OrangeCorp,{'label': 'org#unitOf', 'color': 'white'}
AppSupportTeam,TicketingSystemContactMethod,{'label': 'agentPreferredContactMethod', 'color': 'white'}
Server_App_01_Eth0,up_extra_node_3,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
Server_App_01_Eth0,Server_App_01,{'label': 'networkInterfaceOf', 'color': 'white'}
Server_App_01_Eth0,Physical,{'label': 'networkInterfaceType', 'color': 'white'}
WebServer01_extra_node_5,ServerType_extra_node_5,{'label': 'resourceType', 'color': 'white'}
WebServer01_extra_node_5,CustomerPortalApp_extra_node_5,{'label': 'resourceForApplication', 'color': 'white'}
WebServer01_extra_node_5,AppSupportTeam_extra_node_5,{'label': 'resourceManagedBy', 'color': 'white'}
WebServer01_extra_node_5,WebServer01_MgmtIP_extra_node_5,{'label': 'resourceManagementIPAddress', 'color': 'white'}
WebServer01_extra_node_5,DataCenterA_Rack1_U10_extra_node_5,{'label': 'locatedAtLocus', 'color': 'white'}
WebServer01_extra_node_5,HPProLiantDL380_extra_node_5,{'label': 'resourceProductModel', 'color': 'white'}
WebServer01_extra_node_5,OperationalState_extra_node_5,{'label': 'resourceUsageState', 'color': 'white'}
RackA1,ServerRoomA,{'label': 'bot#hasZone', 'color': 'white'}
RackA1,CoreRouter01_extra_node_0,{'label': 'bot#hasElement', 'color': 'white'}
RackA1,WebServer01_extra_node_0,{'label': 'bot#hasElement', 'color': 'white'}
ServerRoomA,ParisDataCenter,{'label': 'bot#hasBuilding', 'color': 'white'}
ServerRoomA,MainDataCenter,{'label': 'bot#hasSpace', 'color': 'white'}
ServerRoomA,RackA1,{'label': 'bot#hasSpace', 'color': 'white'}
ServerRoomA,DataCenterParis,{'label': 'bot#hasSpace', 'color': 'white'}
ServerRoomA,RackA2,{'label': 'bot#hasSpace', 'color': 'white'}
WS01_Eth0,WebServer01_extra_node_0,{'label': 'networkInterfaceOf', 'color': 'white'}
WS01_Eth0,UpState,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
WS01_Eth0,VirtualInterfaceType,{'label': 'networkInterfaceType', 'color': 'white'}
AppSupportTeam_extra_node_6,TicketingSystemContactMethod,{'label': 'agentPreferredContactMethod', 'color': 'white'}
AppSupportTeam_extra_node_6,OrangeCorp_extra_node_6,{'label': 'org#unitOf', 'color': 'white'}
NetworkOperationsTeam,Hotline,{'label': 'agentPreferredContactMethod', 'color': 'white'}
NetworkOperationsTeam,OrangeCorp_extra_node_8,{'label': 'org#unitOf', 'color': 'white'}
NetworkOperationsTeam,OrangeCorp_extra_node_7,{'label': 'org#unitOf', 'color': 'white'}
NetworkOperationsTeam,PhoneContactMethod,{'label': 'agentPreferredContactMethod', 'color': 'white'}
NetworkOperationsTeam,OrangeCorp,{'label': 'org#unitOf', 'color': 'white'}
CustomerPortalApp_extra_node_5,WebAppType_extra_node_5,{'label': 'applicationType', 'color': 'white'}
CustomerPortalApp_extra_node_5,HighImportance_extra_node_5,{'label': 'applicationBusinessImportance', 'color': 'white'}
AppServer_CRM_Prod,ApplicationSupportTeam,{'label': 'resourceManagedBy', 'color': 'white'}
AppServer_CRM_Prod,HP_ProLiant_DL380,{'label': 'resourceProductModel', 'color': 'white'}
AppServer_CRM_Prod,In Use,{'label': 'resourceUsageState', 'color': 'white'}
AppServer_CRM_Prod,CRM_Prod_Module,{'label': 'resourceForApplication', 'color': 'white'}
AppServer_CRM_Prod,Application Server,{'label': 'resourceType', 'color': 'white'}
AppServer_CRM_Prod,IP_10_0_0_10,{'label': 'resourceManagementIPAddress', 'color': 'white'}
AppServer_CRM_Prod,RackA1,{'label': 'locatedAtLocus', 'color': 'white'}
CR_20240501_001,Standard,{'label': 'changeRequestType', 'color': 'white'}
CR_20240501_001,JohnDoe_extra_node_4,{'label': 'changeRequestInitiatorParty', 'color': 'white'}
CR_20240501_001,Software upgrade,{'label': 'changeRequestChangeCause', 'color': 'white'}
CR_20240501_001,Internal intervention,{'label': 'changeRequestCategory', 'color': 'white'}
CR_20240501_001,DBUpgrade_OperationPlan,{'label': 'actionCorrelatedOperationPlan', 'color': 'white'}
CR_20240501_001,JohnDoe,{'label': 'changeRequestInitiatorParty', 'color': 'white'}
CR_20240501_001,CoreRouter01,{'label': 'changeRequestImpact', 'color': 'white'}
CR_20240501_001,JaneSmith_extra_node_3,{'label': 'changeRequestPilotParty', 'color': 'white'}
CR_20240501_001,Scheduled,{'label': 'changeRequestStatusCurrent', 'color': 'white'}
CR_20240501_001,CustomerPortal_Prod_Module,{'label': 'changeRequestImpact', 'color': 'white'}
CR_20240501_001,RouterOSUpgradePlan,{'label': 'actionCorrelatedOperationPlan', 'color': 'white'}
Event_InterfaceDown,NMSApplication,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
Event_InterfaceDown,RouterCore01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
Event_InterfaceDown,NetworkOperationsTeam,{'label': 'logOriginatingAgent', 'color': 'white'}
Event_InterfaceDown,Critical,{'label': 'alarmSeverity', 'color': 'white'}
Event_InterfaceDown,Major,{'label': 'alarmSeverity', 'color': 'white'}
Event_InterfaceDown,NetworkMonitoringSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
Event_InterfaceDown,NMS_System,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
Event_InterfaceDown,MajorSeverity,{'label': 'alarmSeverity', 'color': 'white'}
Event_InterfaceDown,CoreRouter01_Gi0_0_0,{'label': 'logOriginatingManagedObject', 'color': 'white'}
Event_InterfaceDown,CoreRouter01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
CustomerPortalProdModule,JaneSmith_extra_node_7,{'label': 'applicationModuleAdministrationLeader', 'color': 'white'}
CustomerPortalProdModule,AppSupportTeam_extra_node_6,{'label': 'applicationModuleSupportTeam', 'color': 'white'}
CustomerPortalProdModule,CustomerPortalApp,{'label': 'applicationModuleOf', 'color': 'white'}
CustomerPortalProdModule,CustomerPortalApp_extra_node_6,{'label': 'applicationModuleOf', 'color': 'white'}
CustomerPortalProdModule,AppSupportTeam,{'label': 'applicationModuleAdministrationTeam', 'color': 'white'}
CustomerPortalProdModule,JaneSmith_extra_node_6,{'label': 'applicationModuleAdministrationLeader', 'color': 'white'}
CustomerPortalProdModule,InProductionStatus,{'label': 'applicationModuleStatus', 'color': 'white'}
CustomerPortalProdModule,JaneSmith,{'label': 'applicationModuleAdministrationLeader', 'color': 'white'}
JaneSmith_extra_node_7,PhoneContactMethod,{'label': 'agentPreferredContactMethod', 'color': 'white'}
JaneSmith_extra_node_7,AppSupportTeam,{'label': 'org#memberOf', 'color': 'white'}
DataCenterA_ServerRoom1,DataCenterA_Rack1_U10_extra_node_5,{'label': 'bot#hasSpace', 'color': 'white'}
DataCenterA_ServerRoom1,DataCenterA_Rack2_U5_extra_node_5,{'label': 'bot#hasSpace', 'color': 'white'}
DataCenterA_ServerRoom1,DataCenterA_Rack2_U5,{'label': 'bot#hasSpace', 'color': 'white'}
DataCenterA_ServerRoom1,DataCenterA_Rack1_U10,{'label': 'bot#hasSpace', 'color': 'white'}
DataCenterA_ServerRoom1,DataCenterA,{'label': 'bot#hasBuilding', 'color': 'white'}
Server_App_01,Rack_A1_L5,{'label': 'locatedAtLocus', 'color': 'white'}
Server_App_01,CustomerPortal_App,{'label': 'resourceForApplication', 'color': 'white'}
Server_App_01,AppSupport_Team,{'label': 'resourceManagedBy', 'color': 'white'}
Server_App_01,Dell_PowerEdge_R740,{'label': 'resourceProductModel', 'color': 'white'}
Server_App_01,In Production,{'label': 'resourceUsageState', 'color': 'white'}
Server_App_01,IP_10_0_0_2,{'label': 'resourceManagementIPAddress', 'color': 'white'}
Server_App_01,Physical Server,{'label': 'resourceType', 'color': 'white'}
CoreRouter01,Router,{'label': 'resourceType', 'color': 'white'}
CoreRouter01,RackA1,{'label': 'locatedAtLocus', 'color': 'white'}
CoreRouter01,IP_10_0_0_1,{'label': 'resourceManagementIPAddress', 'color': 'white'}
CoreRouter01,Cisco_ASR9K,{'label': 'resourceProductModel', 'color': 'white'}
CoreRouter01,In Use,{'label': 'resourceUsageState', 'color': 'white'}
CoreRouter01,NetworkOperationsTeam_extra_node_4,{'label': 'resourceManagedBy', 'color': 'white'}
CoreRouter01,IP_192_168_1_1,{'label': 'resourceManagementIPAddress', 'color': 'white'}
CoreRouter01,NetworkOperationsTeam,{'label': 'resourceManagedBy', 'color': 'white'}
CoreRouter01,CiscoASR9K,{'label': 'resourceProductModel', 'color': 'white'}
CoreRouter01,RackL06,{'label': 'locatedAtLocus', 'color': 'white'}
CoreRouter01,NetworkOpsTeam,{'label': 'resourceManagedBy', 'color': 'white'}
NetworkOpsTeam,Phone,{'label': 'agentPreferredContactMethod', 'color': 'white'}
NetworkOpsTeam,CoreRouter01,{'label': 'agentManagesResource', 'color': 'white'}
NetworkOpsTeam,EdgeSwitch05,{'label': 'agentManagesResource', 'color': 'white'}
NetworkOpsTeam,OrangeCorp_extra_node_1,{'label': 'org#unitOf', 'color': 'white'}
NetworkOpsTeam,OrangeCorp,{'label': 'org#unitOf', 'color': 'white'}
RouterCore01,OperationalState_extra_node_8,{'label': 'resourceUsageState', 'color': 'white'}
RouterCore01,OperationalState_extra_node_7,{'label': 'resourceUsageState', 'color': 'white'}
RouterCore01,CiscoASR9K_extra_node_6,{'label': 'resourceProductModel', 'color': 'white'}
RouterCore01,DataCenterA_Rack2_U5,{'label': 'locatedAtLocus', 'color': 'white'}
RouterCore01,OperationalState,{'label': 'resourceUsageState', 'color': 'white'}
RouterCore01,OperationalState_extra_node_6,{'label': 'resourceUsageState', 'color': 'white'}
RouterCore01,NetworkOperationsTeam,{'label': 'resourceManagedBy', 'color': 'white'}
RouterCore01,CiscoASR9K,{'label': 'resourceProductModel', 'color': 'white'}
RouterCore01,NetworkOperationsTeam_extra_node_6,{'label': 'resourceManagedBy', 'color': 'white'}
RouterCore01,InternetAccessService,{'label': 'resourceForApplication', 'color': 'white'}
RouterCore01,RouterType,{'label': 'resourceType', 'color': 'white'}
RouterCore01,RouterCore01_MgmtIP,{'label': 'resourceManagementIPAddress', 'color': 'white'}
ChangeRequest_RouterUpgrade,RouterOSUpgradePlan,{'label': 'actionCorrelatedOperationPlan', 'color': 'white'}
ChangeRequest_RouterUpgrade,JohnDoe,{'label': 'changeRequestInitiatorParty', 'color': 'white'}
ChangeRequest_RouterUpgrade,StandardChangeType,{'label': 'changeRequestType', 'color': 'white'}
ChangeRequest_RouterUpgrade,InternalInterventionCategory,{'label': 'changeRequestCategory', 'color': 'white'}
ChangeRequest_RouterUpgrade,SoftwareUpgradeCause,{'label': 'changeRequestChangeCause', 'color': 'white'}
ChangeRequest_RouterUpgrade,ScheduledStatus,{'label': 'changeRequestStatusCurrent', 'color': 'white'}
ChangeRequest_RouterUpgrade,PreventativeMaintenanceCategory,{'label': 'changeRequestCategory', 'color': 'white'}
ChangeRequest_RouterUpgrade,RouterCore01,{'label': 'changeRequestImpact', 'color': 'white'}
RouterOSUpgradePlan,RouterOSUpgradePreCondition,{'label': 'operationPlanPreCondition', 'color': 'white'}
RouterOSUpgradePlan,RouterUpgradePreCondition,{'label': 'operationPlanPreCondition', 'color': 'white'}
RouterOSUpgradePlan,RouterUpgradePostCondition,{'label': 'operationPlanPostCondition', 'color': 'white'}
RouterOSUpgradePlan,RouterOSUpgradePreCheck,{'label': 'operationPlanPreCondition', 'color': 'white'}
RouterOSUpgradePlan,RouterOSUpgradePostCondition,{'label': 'operationPlanPostCondition', 'color': 'white'}
RouterOSUpgradePlan,RouterOSUpgradePostCheck,{'label': 'operationPlanPostCondition', 'color': 'white'}
Event_TT_StatusChange_Resolved,TicketingSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
Router_Core_01_GE0_0_1,up_extra_node_2,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
Router_Core_01_GE0_0_1,Router_Core_01,{'label': 'networkInterfaceOf', 'color': 'white'}
Router_Core_01_GE0_0_1,Link_Router_Web_CP,{'label': 'networkInterfaceConnects', 'color': 'white'}
Router01,RackA1_U42,{'label': 'locatedAtLocus', 'color': 'white'}
Router01,Router,{'label': 'resourceType', 'color': 'white'}
Router01,CustomerPortalApp_extra_node_1,{'label': 'resourceForApplication', 'color': 'white'}
Router01,CustomerPortalApp,{'label': 'resourceForApplication', 'color': 'white'}
Router01,NetworkOpsTeam,{'label': 'resourceManagedBy', 'color': 'white'}
Router01,In Production,{'label': 'resourceUsageState', 'color': 'white'}
Router01,192.168.1.1,{'label': 'resourceManagementIPAddress', 'color': 'white'}
CoreRouter01_extra_node_0,OperationalState_extra_node_0,{'label': 'resourceUsageState', 'color': 'white'}
CoreRouter01_extra_node_0,IP_10_0_0_1,{'label': 'resourceManagementIPAddress', 'color': 'white'}
CoreRouter01_extra_node_0,RouterType_extra_node_0,{'label': 'resourceType', 'color': 'white'}
CoreRouter01_extra_node_0,RackA1,{'label': 'locatedAtLocus', 'color': 'white'}
CoreRouter01_extra_node_0,CiscoASR9K_extra_node_0,{'label': 'resourceProductModel', 'color': 'white'}
CoreRouter01_extra_node_0,NetworkTeam,{'label': 'resourceManagedBy', 'color': 'white'}
Router01_Eth0,Link_Router01_ServerWeb01,{'label': 'networkInterfaceConnects', 'color': 'white'}
Router01_Eth0,up_extra_node_1,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
Router01_Eth0,Router01,{'label': 'networkInterfaceOf', 'color': 'white'}
Router01_Eth0,up,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
Event_RouterDown,Router01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
Event_RouterDown,MonitoringSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
Event_RouterDown,Critical_extra_node_1,{'label': 'alarmSeverity', 'color': 'white'}
Event_RouterDown,Critical,{'label': 'alarmSeverity', 'color': 'white'}
WebServer01_Eth0_extra_node_5,WebServer01_extra_node_5,{'label': 'networkInterfaceOf', 'color': 'white'}
WebServer01_Eth0_extra_node_5,UpAdminStatus,{'label': 'networkInterfaceAdministrativeStatus', 'color': 'white'}
WebServer01_Eth0_extra_node_5,PhysicalInterfaceType_extra_node_5,{'label': 'networkInterfaceType', 'color': 'white'}
WebServer01_Eth0_extra_node_5,UpOperationalStatus,{'label': 'networkInterfaceOperationalStatus', 'color': 'white'}
HPProLiantDL380_extra_node_6,HPE_extra_node_6,{'label': 'productManufacturedBy', 'color': 'white'}
CoreRouter02,NetworkOperationsTeam,{'label': 'resourceManagedBy', 'color': 'white'}
CoreRouter02,OperationalState_extra_node_0,{'label': 'resourceUsageState', 'color': 'white'}
CoreRouter02,NetworkOperationsTeam_extra_node_4,{'label': 'resourceManagedBy', 'color': 'white'}
CoreRouter02,RackA1,{'label': 'locatedAtLocus', 'color': 'white'}
CoreRouter02,Router,{'label': 'resourceType', 'color': 'white'}
CoreRouter02,CiscoASR9K_extra_node_0,{'label': 'resourceProductModel', 'color': 'white'}
CoreRouter02,RouterType_extra_node_0,{'label': 'resourceType', 'color': 'white'}
CoreRouter02,IP_10_0_0_2,{'label': 'resourceManagementIPAddress', 'color': 'white'}
CoreRouter02,NetworkTeam,{'label': 'resourceManagedBy', 'color': 'white'}
TT_2231026_001_Note2,JohnDoe,{'label': 'creator', 'color': 'white'}
TT_2231026_001_Note2,Internal,{'label': 'troubleTicketNoteCommentType', 'color': 'white'}
TT_2231026_001_Note2,InterfaceUpAction,{'label': 'troubleTicketNoteCorrelatedExecution', 'color': 'white'}
TT_2231026_001_Note2,TT_20231026_001,{'label': 'isPartOf', 'color': 'white'}
TT_2231026_001_Note2,Corrective Action,{'label': 'troubleTicketNoteOperationType', 'color': 'white'}
TT_20231026_001_Screenshot,TT_20231026_001,{'label': 'isPartOf', 'color': 'white'}
CustomerPortalApp_extra_node_0,HighImportance_extra_node_0,{'label': 'applicationBusinessImportance', 'color': 'white'}
CustomerPortalApp_extra_node_0,WebApplicationType,{'label': 'applicationType', 'color': 'white'}
RackA1_U42,ServerRoomA,{'label': 'bot#containsZone', 'color': 'white'}
RackA1_U42,ServerRoomA_extra_node_1,{'label': 'bot#containsZone', 'color': 'white'}
HP_ProLiant_DL380,HPE,{'label': 'productManufacturedBy', 'color': 'white'}
HP_ProLiant_DL380,HPE_extra_node_4,{'label': 'productManufacturedBy', 'color': 'white'}
HP_ProLiant_DL380,HPE_extra_node_2,{'label': 'productManufacturedBy', 'color': 'white'}
Event_TT_StatusChange_InProgress,TicketingSystem,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
TroubleTicketNote_Diagnosis,InternalCommentType,{'label': 'troubleTicketNoteCommentType', 'color': 'white'}
TroubleTicketNote_Diagnosis,JohnDoe,{'label': 'creator', 'color': 'white'}
TroubleTicketNote_Diagnosis,TroubleTicket_CR01_InterfaceDown,{'label': 'isPartOf', 'color': 'white'}
TroubleTicketNote_Diagnosis,TroubleTicket_20240423_001,{'label': 'isPartOf', 'color': 'white'}
TroubleTicketNote_Diagnosis,DiagnosisOperationType,{'label': 'troubleTicketNoteOperationType', 'color': 'white'}
TroubleTicketNote_Diagnosis,JohnDoe_extra_node_7,{'label': 'creator', 'color': 'white'}
Event_InterfaceDown_extra_node_7,NMSApplication,{'label': 'logOriginatingManagementSystem', 'color': 'white'}
Event_InterfaceDown_extra_node_7,MajorSeverity,{'label': 'alarmSeverity', 'color': 'white'}
Event_InterfaceDown_extra_node_7,RouterCore01,{'label': 'logOriginatingManagedObject', 'color': 'white'}
TroubleTicketNote_Resolution,CorrectiveActionOperationType,{'label': 'troubleTicketNoteOperationType', 'color': 'white'}
TroubleTicketNote_Resolution,InternalCommentType,{'label': 'troubleTicketNoteCommentType', 'color': 'white'}
TroubleTicketNote_Resolution,JohnDoe_extra_node_7,{'label': 'creator', 'color': 'white'}
TroubleTicketNote_Resolution,Action_RestartInterface,{'label': 'troubleTicketNoteCorrelatedExecution', 'color': 'white'}
TroubleTicketNote_Resolution,JohnDoe,{'label': 'creator', 'color': 'white'}
TroubleTicketNote_Resolution,ResolutionOperationType,{'label': 'troubleTicketNoteOperationType', 'color': 'white'}
TroubleTicketNote_Resolution,TroubleTicket_CR01_InterfaceDown,{'label': 'isPartOf', 'color': 'white'}
